Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/N64/Manuals/Clay Fighter - Sculptor's Cut.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FClay%20Fighter%20-%20Sculptor%27s%20Cut.pdf,2048109,f8e60a075377fa476b09e30009b8bada,,,Clay Fighter - Sculptor's Cut.pdf
docs/N64/Manuals/Clay Fighter 63 1-3.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FClay%20Fighter%2063%201-3.pdf,1885080,bca3ab7fe2437909d31b776592492cfd,,,Clay Fighter 63 1-3.pdf
docs/N64/Manuals/Command & Conquer.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCommand%20%26%20Conquer.pdf,3007706,350c4b521f201a488aad759ac1b3697f,,,Command & Conquer.pdf
docs/N64/Manuals/Conker's Bad Fur Day.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FConker%27s%20Bad%20Fur%20Day.pdf,2738706,21f07ae7ea873ed01bdb3a1fc14913b6,,,Conker's Bad Fur Day.pdf
docs/N64/Manuals/Cruis'n Exotica.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCruis%27n%20Exotica.pdf,3028720,b7c0818f86833fb4e331541d79ea9b5e,,,Cruis'n Exotica.pdf
docs/N64/Manuals/Cruis'n USA.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCruis%27n%20USA.pdf,1578969,7d4478b802bd6e91111343451e4ec4d3,,,Cruis'n USA.pdf
docs/N64/Manuals/Cruis'n World.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCruis%27n%20World.pdf,1840001,3c7af4d786ee7646399d396a333aab63,,,Cruis'n World.pdf
docs/N64/Manuals/CyberTiger.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCyberTiger.pdf,2209117,990ff6ca52161842eb50a45b6482245d,,,CyberTiger.pdf
docs/N64/Manuals/DOOM 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDOOM%2064.pdf,2841431,46c7ac26cfd25a0cb30cef922623f59e,,,DOOM 64.pdf
docs/N64/Manuals/Daikatana.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDaikatana.pdf,1822401,f73fc27061efd542a39d6339dc6b7ad1,,,Daikatana.pdf
docs/N64/Manuals/Dark Rift.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDark%20Rift.pdf,1927092,3c26e7fa6c7f2a3f5d42e75ea75a1ac3,,,Dark Rift.pdf
docs/N64/Manuals/Deadly Arts.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDeadly%20Arts.pdf,3531130,7d9f0ad649e4d9b12547123cf3abf3ea,,,Deadly Arts.pdf
docs/N64/Manuals/Destruction Derby 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDestruction%20Derby%2064.pdf,2281115,7e338175e0a8632618795b62f84cb7d1,,,Destruction Derby 64.pdf
docs/N64/Manuals/Diddy Kong Racing.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDiddy%20Kong%20Racing.pdf,3390187,99bbba5d5b79b0589029546fd85c2ddd,,,Diddy Kong Racing.pdf
docs/N64/Manuals/Donald Duck - Goin' Quackers.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDonald%20Duck%20-%20Goin%27%20Quackers.pdf,2938170,e4fed77447e4dd2b4d32632b963bbb3d,,,Donald Duck - Goin' Quackers.pdf
docs/N64/Manuals/Donkey Kong 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDonkey%20Kong%2064.pdf,3565968,9232455b5c3560a4a520523f9bc30cc0,,,Donkey Kong 64.pdf
docs/N64/Manuals/Dr. Mario 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDr.%20Mario%2064.pdf,2899782,d5e9401d6b1a36f5ec4091066e327a9f,,,Dr. Mario 64.pdf
